id,UMLS_ID,name
901,C1413056,cacna1b
902,C1413057,cacna1c
904,C1413059,cacna1e
905,C1413060,cacna1f
906,C1413061,cacna1g
907,C1413062,cacna1h
908,C1413063,cacna1i
909,C1413064,cacna1s
910,C1413065,cacna2d1
911,C1413066,cacna2d2
913,C1413067,cacnb1
914,C1413068,cacnb2
915,C1413069,cacnb3
916,C1413070,cacnb4
917,C1413071,cacng1
918,C1413072,cacng2
919,C1413073,cacng3
6152,C1413076,slc25a20
924,C1413083,calcb
932,C1413085,calcr
935,C1413096,calr
936,C1413097,calu
938,C1413098,camk1
941,C1413099,camk2a
942,C1413100,camk2b
943,C1413102,camk2g
944,C1413103,camk4
945,C1413105,camkk2
957,C1413108,capg
958,C1413109,capn1
959,C1413110,capn10
960,C1413112,capn2
961,C1413113,capn3
963,C1413114,capns1
962,C1413115,capn5
318,C1413127,alx1
1005,C1413128,cask
1017,C1413135,casq2
1018,C1413136,casr
1024,C1413146,cav3
5991,C1413150,serpina6
6002,C1413153,serpinh1
1027,C1413154,cbr1
1028,C1413155,cbr3
1030,C1413157,cbx2
1032,C1413165,ccbl1
1039,C1413168,cckar
1050,C1413172,ccnd1
1056,C1413188,ccr2
1057,C1413189,ccr3
1058,C1413190,ccr4
1062,C1413195,cct3
1063,C1413197,cct5
1069,C1413210,cd1d
5925,C1413218,scarb1
5926,C1413219,scarb2
1088,C1413222,cd3d
1091,C1413223,cd3g
1112,C1413242,cd84
1114,C1413244,cd8a
1119,C1413258,cdc25b
1120,C1413259,cdc25c
1123,C1413267,cdc5l
1129,C1413269,cdh11
1131,C1413272,cdh15
1132,C1413277,cdh2
1134,C1413279,cdh4
1136,C1413284,cdipt
1141,C1413285,cdk5r1
1143,C1413287,cdk6
1148,C1413291,cdkl1
1155,C1413295,cdo1
1157,C1413299,cdsn
1159,C1413307,ceacam3
1161,C1413322,cebpa
1162,C1413323,cebpb
1195,C1413342,cenpe
1222,C1413347,ces2
1234,C1413355,cfl1
1235,C1413357,cflar
7124,C1413372,vps13a
1243,C1413379,chd1
1244,C1413381,chd2
1245,C1413383,chd4
1253,C1413387,chi3l1
1257,C1413391,chit1
1260,C1413393,chl1
1283,C1413396,chn1
1284,C1413397,chn2
1297,C1413400,chrm2
1301,C1413401,chrna1
1303,C1413402,chrna2
1304,C1413403,chrna3
1305,C1413404,chrna4
1306,C1413405,chrna5
1308,C1413406,chrna7
1310,C1413407,chrnb1
1311,C1413408,chrnb2
1312,C1413409,chrnb3
1313,C1413410,chrnb4
1314,C1413411,chrnd
1315,C1413412,chrne
1316,C1413413,chrng
1318,C1413414,chst1
1319,C1413416,chst3
1332,C1413425,cilp
1347,C1413430,cited2
1349,C1413435,ckm
1351,C1413437,ckmt2
1359,C1413450,clcn1
1360,C1413451,clcn2
1361,C1413452,clcn3
1362,C1413454,clcn5
1363,C1413455,clcn6
1364,C1413456,clcn7
1365,C1413457,clcnka
1366,C1413458,clcnkb
1367,C1413460,cldn1
1368,C1413463,cldn14
1369,C1413465,cldn16
1370,C1413467,cldn18
1378,C1413485,clic2
1379,C1413487,clic5
1382,C1413489,clk1
1383,C1413490,clk2
1384,C1413492,clk3
1388,C1413497,cln5
1389,C1413498,cln6
1390,C1413500,cln8
1393,C1413503,clock
1412,C1413505,clps
1413,C1413514,clu
1414,C1413516,cma1
1419,C1413543,cnga1
1420,C1413545,cnga3
1421,C1413546,cngb1
1422,C1413548,cngb3
1426,C1413554,cnr1
1427,C1413555,cnr2
1428,C1413558,cntfr
1429,C1413559,cntn1
1430,C1413560,cntn2
1431,C1413563,cntn5
1437,C1413565,coch
1446,C1413569,col10a1
1447,C1413570,col11a1
1448,C1413571,col11a2
1453,C1413581,col3a1
1454,C1413582,col4a1
1455,C1413583,col4a2
1457,C1413585,col4a4
1458,C1413586,col4a5
1460,C1413587,col5a1
1461,C1413588,col5a2
1462,C1413589,col6a1
1463,C1413590,col6a2
1464,C1413591,col6a3
1465,C1413592,col7a1
1466,C1413594,col8a2
1467,C1413595,col9a1
1468,C1413596,col9a2
1469,C1413597,col9a3
1471,C1413598,colec10
1480,C1413603,colq
1510,C1413622,coro1a
2145,C1413628,enox2
1515,C1413629,cox10
1516,C1413632,cox15
1517,C1413634,cox4i1
1518,C1413636,cox5a
1519,C1413638,cox5b
1520,C1413646,cox6a1
1521,C1413648,cox6a2
1524,C1413655,cox7a1
1525,C1413658,cox7b
1526,C1413659,cox7c
1527,C1413661,cox8a
1529,C1413662,cpa1
1530,C1413663,cpa2
1531,C1413665,cpb1
1532,C1413666,cpb2
1535,C1413673,cpn1
1536,C1413681,cpox
1537,C1413683,cps1
1538,C1413688,cpt1a
1539,C1413689,cpt1b
1543,C1413697,crabp1
1544,C1413698,crabp2
1545,C1413699,cradd
1552,C1413701,crb1
1555,C1413702,creb1
1559,C1413708,crhbp
1560,C1413709,crhr1
1561,C1413710,crhr2
1566,C1413713,crlf1
1568,C1413715,crot
1572,C1413720,crtap
2964,C1413721,hapln1
1573,C1413723,crx
1574,C1413724,cry1
1577,C1413726,cryba1
1578,C1413727,cryba2
1579,C1413728,cryba4
1580,C1413729,crybb1
1581,C1413730,crybb2
1582,C1413732,crybb3
1583,C1413734,crygb
1584,C1413735,crygc
1585,C1413736,crygd
1586,C1413741,crym
1588,C1413742,cryz
1594,C1413750,csf2ra
1600,C1413755,csnk1d
1601,C1413756,csnk1e
1760,C1413756,dbt
1602,C1413757,csnk1g1
1603,C1413758,csnk1g2
1604,C1413759,csnk1g3
1606,C1413761,csnk2a2
7077,C1413763,vcan
4447,C1413764,ncan
1609,C1413769,csrp3
1610,C1413772,cst3
1611,C1413774,cst5
1612,C1413778,csta
4614,C1413784,nkx2 5
1617,C1413790,ctdp1
1621,C1413792,cth
1624,C1413797,ctnna3
1626,C1413803,ctns
1627,C1413806,ctrb1
1628,C1413808,ctrc
1631,C1413811,ctsc
1633,C1413812,ctse
1634,C1413813,ctsf
1635,C1413814,ctsg
1637,C1413815,ctsk
1638,C1413821,ctss
1639,C1413823,cubn
1641,C1413826,cul4b
1645,C1413827,cux1
4752,C1413833,ofd1
3962,C1413834,mamld1
1667,C1413844,cybb
1668,C1413845,cyc1
1680,C1413850,cyld
1684,C1413858,cyp17a1
1689,C1413861,cyp21a2
1691,C1413863,cyp26a1
1693,C1413864,cyp27a1
1696,C1413868,cyp2a6
1704,C1413878,cyp2f1
1713,C1413885,cyp46a1
1714,C1413886,cyp4a11
1717,C1413888,cyp4f2
1718,C1413892,cyp51a1
1719,C1413893,cyp7a1
1720,C1413894,cyp7b1
1738,C1413902,dag1
1747,C1413906,dapk1
1748,C1413908,dapk3
1753,C1413909,dars
1758,C1413916,dbh
1765,C1413927,dclk1
1768,C1413930,dcn
1770,C1413934,dctd
1771,C1413935,dctn1
1772,C1413938,dcx
1774,C1413939,ddah1
1775,C1413940,ddah2
1781,C1413948,ddo
1782,C1413949,ddost
1786,C1413953,ddx11
3131,C1413955,hrh2
1787,C1413963,ddx5
3130,C1413965,hrh1
5127,C1413968,pias1
1797,C1413969,decr1
1850,C1414024,dgat1
1851,C1414026,dgcr2
1852,C1414029,dgka
1853,C1414031,dgkd
1854,C1414032,dgke
1855,C1414033,dgkg
1856,C1414038,dguok
1857,C1414039,dhcr24
1858,C1414040,dhcr7
1871,C1414047,diaph1
1872,C1414048,diaph2
1909,C1414051,dio1
1919,C1414054,disc1
1926,C1414056,dkc1
1927,C1414057,dkk1
1928,C1414059,dkk3
2067,C1414061,edar
1929,C1414062,dlat
1930,C1414063,dld
1934,C1414066,dlg5
1935,C1414069,dlk1
1936,C1414071,dll3
1937,C1414079,dlx5
1939,C1414084,dmp1
1940,C1414085,dmpk
1941,C1414090,dmxl2
1942,C1414091,dna2
1943,C1414105,dnai1
1948,C1414106,dnal4
1949,C1414107,dnase1
1950,C1414110,dnase1l3
1952,C1414120,dnm2
1953,C1414121,dnmt1
1954,C1414123,dnmt3a
1956,C1414124,dnmt3l
1957,C1414125,dnpep
5627,C1414131,rai1
1979,C1414133,dpagt1
1980,C1414134,dpep1
1982,C1414137,dpm1
1983,C1414138,dpm2
1984,C1414139,dpm3
1985,C1414141,dpp4
1986,C1414142,dpp6
1989,C1414144,dpys
1990,C1414145,dpysl2
1993,C1414148,drd3
2007,C1414157,dsc2
2008,C1414157,dsc3
2009,C1414159,dscam
2011,C1414168,dsg1
2012,C1414169,dsg2
2014,C1414174,dspp
2017,C1414176,dtna
2018,C1414178,dtymk
2022,C1414186,dusp5
2023,C1414187,dusp6
2024,C1414189,dusp8
2025,C1414191,dusp9
2028,C1414194,dux1
2037,C1414204,dyrk1a
2038,C1414205,dyrk1b
2039,C1414206,dyrk2
2040,C1414207,dyrk3
2041,C1414208,dyrk4
2042,C1414209,dysf
2049,C1414224,e2f3
2839,C1414233,gpr183
2052,C1414244,ece1
2054,C1414245,ecel1
2056,C1414247,echs1
2058,C1414248,ecm1
5895,C1414253,s1pr1
3858,C1414254,lpar1
3859,C1414256,lpar2
5896,C1414257,s1pr2
5897,C1414258,s1pr4
2070,C1414260,edn1
2071,C1414261,edn3
2072,C1414262,ednra
2073,C1414263,ednrb
5089,C1414264,phc1
2075,C1414266,eea1
2076,C1414269,eed
2078,C1414295,eef2
2079,C1414297,efemp1
2080,C1414298,efemp2
1194,C1414309,celsr2
2089,C1414314,egr1
2090,C1414315,egr2
2093,C1414322,ehhadh
2098,C1414326,eif2ak3
2100,C1414328,eif2b2
2101,C1414329,eif2b3
2102,C1414330,eif2b4
2103,C1414331,eif2b5
2104,C1414336,eif2s3
2105,C1414338,eif3a
2109,C1414353,eif4ebp2
2110,C1414356,eif4g1
2113,C1414376,elf2
2115,C1414382,eln
2126,C1414388,emp2
2129,C1414394,emx2
2130,C1414396,en2
2141,C1414404,eno2
2142,C1414405,eno3
2149,C1414406,enpep
2150,C1414407,enpp1
2160,C1414421,epas1
2161,C1414422,epb41
2163,C1414426,epb42
6437,C1414428,stom
2169,C1414429,epha5
2170,C1414430,epha7
2174,C1414431,ephb4
2178,C1414433,ephx2
2196,C1414437,eprs
5585,C1414437,qars
2199,C1414438,epx
2211,C1414440,ercc8
2223,C1414444,ern1
2230,C1414459,esd
2235,C1414461,esr1
2236,C1414462,esr2
2237,C1414463,esrra
2238,C1414465,esrrb
2239,C1414466,esrrg
2249,C1414471,etfa
2250,C1414472,etfb
2251,C1414473,etfdh
2295,C1414493,eya4
2303,C1414498,f11
2304,C1414499,f12
2305,C1414500,f13a1
2306,C1414503,f13b
2309,C1414506,f2rl1
2310,C1414508,f2rl3
2311,C1414509,f5
2316,C1414512,faah
3147,C1414513,hsd17b8
2321,C1414515,fabp6
101,C1414518,acsl1
102,C1414519,acsl3
103,C1414520,acsl4
2333,C1414525,fah
2340,C1414529,fancc
2341,C1414531,fance
2349,C1414534,farsa
2359,C1414539,fbln1
2360,C1414541,fbln5
2362,C1414543,fbn2
2363,C1414544,fbp1
2368,C1414546,fcar
2369,C1414547,fcer1a
2370,C1414548,fcer1g
2371,C1414549,fcer2
2372,C1414550,fcgr1a
2373,C1414553,fcgr2a
2374,C1414554,fcgr2b
2376,C1414555,fcgr3a
2378,C1414557,fcgrt
2447,C1414558,fktn
2380,C1414561,fcn3
2381,C1414563,fdft1
2383,C1414571,fdx1
2384,C1414575,fdxr
2385,C1414580,fech
2389,C1414583,fen1
2405,C1414592,fga
2406,C1414593,fgb
2407,C1414594,fgd1
2409,C1414599,fgf14
2410,C1414600,fgf16
2411,C1414601,fgf17
2412,C1414602,fgf18
2416,C1414605,fgf23
2428,C1414607,fgg
2432,C1414612,fhl1
592,C1414614,atp8b1
2444,C1414618,fkbp1a
2445,C1414627,fkbp5
2453,C1414635,flna
2454,C1414636,flnb
2499,C1414647,fmo5
2500,C1414649,fmr1
2502,C1414655,fnta
2503,C1414658,fntb
2509,C1414664,folr2
2510,C1414666,folr3
2528,C1414668,foxc1
2529,C1414669,foxc2
2530,C1414672,foxd3
2531,C1414674,foxe1
2532,C1414676,foxe3
2533,C1414677,foxf1
2534,C1414678,foxf2
2536,C1414682,foxi1
2538,C1414685,foxm1
2542,C1414689,fpgs
2544,C1414691,fpr2
2545,C1414692,fpr3
2578,C1414812,fxn
2553,C1414819,frzb
2555,C1414820,fscn2
2556,C1414824,fshb
2557,C1414828,fshr
2559,C1414832,ftcd
2560,C1414833,fth1
2561,C1414852,ftl
2563,C1414855,fubp1
2564,C1414857,fuca1
2573,C1414863,fut2
2574,C1414864,fut3
2575,C1414865,fut4
2576,C1414867,fut6
2579,C1414873,fxr2
2580,C1414875,fxyd2
2587,C1414892,g6pc
6189,C1414895,slc37a4
2592,C1414904,gabbr1
2594,C1414908,gabra1
2595,C1414909,gabra2
2596,C1414910,gabra3
2597,C1414911,gabra4
2598,C1414912,gabra5
2599,C1414913,gabra6
2600,C1414914,gabrb1
2601,C1414915,gabrb2
2602,C1414916,gabrb3
2603,C1414917,gabrd
2604,C1414918,gabre
2605,C1414920,gabrg2
2606,C1414921,gabrg3
2607,C1414922,gabrp
2609,C1414923,gabrr1
2610,C1414924,gabrr2
2611,C1414925,gad1
2612,C1414926,gad2
2622,C1414946,galc
2624,C1414948,galk1
2627,C1414950,galns
2630,C1414952,galnt2
2631,C1414953,galnt3
2632,C1414960,galr1
2636,C1414963,gamt
2638,C1414965,ganab
2640,C1414968,gapdh
2644,C1414988,gars
6259,C1414988,smad1
2645,C1414989,gart
2646,C1414991,gas6
2654,C1414993,gata2
2656,C1414995,gata4
2657,C1414996,gata6
2660,C1414997,gatm
2662,C1415001,gbe1
2665,C1415009,gcdh
2667,C1415011,gcgr
2668,C1415012,gch1
2669,C1415014,gck
2670,C1415015,gckr
2673,C1415017,gcm2
3525,C1415020,kat2a
2674,C1415022,gcnt2
4775,C1415024,opn1mw
2675,C1415025,gcsh
2677,C1415031,gdf1
2678,C1415033,gdf2
2679,C1415034,gdf3
2681,C1415038,gdi1
2696,C1415043,gfer
2697,C1415044,gfi1
2700,C1415046,gfpt1
2701,C1415047,gfpt2
2703,C1415049,gfra3
2704,C1415050,ggcx
2705,C1415051,ggh
2706,C1415052,ggps1
2707,C1415053,ggt1
2710,C1415064,ghrhr
2711,C1415065,ghsr
2717,C1415068,gja1
2718,C1415071,gja3
2719,C1415072,gja4
2720,C1415073,gja5
2727,C1415074,gjc1
2721,C1415075,gja8
2723,C1415076,gjb1
2724,C1415078,gjb3
2725,C1415079,gjb4
2726,C1415080,gjb5
2671,C1415097,gclc
2672,C1415098,gclm
2735,C1415099,gldc
2736,C1415101,gle1
2747,C1415104,glo1
2748,C1415105,glp1r
2749,C1415106,glp2r
2750,C1415107,glra1
2751,C1415108,glra2
2752,C1415109,glra3
2753,C1415110,glrb
2754,C1415111,glrx
2764,C1415113,glud1
2765,C1415114,glud2
2766,C1415119,glul
2776,C1415127,gm2a
2777,C1415129,gmds
2780,C1415135,gmpr
2782,C1415138,gna11
2784,C1415139,gna13
2785,C1415141,gna15
2786,C1415142,gnai1
2788,C1415144,gnai3
2789,C1415145,gnal
2790,C1415146,gnao1
2793,C1415148,gnat1
2794,C1415149,gnat2
2796,C1415150,gnb1l
2800,C1415156,gng3
2801,C1415157,gng4
2802,C1415158,gng5
2803,C1415160,gng7
2804,C1415161,gngt1
2806,C1415164,gnly
2808,C1415166,gnpat
2809,C1415167,gnpda1
2811,C1415169,gnrh1
2812,C1415171,gnrhr
2814,C1415177,golga5
2818,C1415180,gosr2
2819,C1415181,got1
2820,C1415182,got2
2821,C1415186,gp1ba
2822,C1415187,gp1bb
2823,C1415189,gp5
2828,C1415199,gpd1
2830,C1415200,gpd2
2833,C1415208,gpr12
2837,C1415211,gpr18
3861,C1415216,lpar4
2840,C1415222,gpr3
2843,C1415229,gpr35
2845,C1415238,gpr44
2847,C1415268,gpr87
2848,C1415269,gpr88
2853,C1415275,gpx1
2854,C1415276,gpx2
2855,C1415277,gpx3
2856,C1415278,gpx4
2857,C1415279,gpx5
2858,C1415281,gpx7
2871,C1415286,grhpr
2872,C1415287,gria1
2873,C1415288,gria2
2875,C1415289,gria4
2876,C1415291,grid2
2877,C1415293,grik1
2878,C1415294,grik2
2879,C1415295,grik3
2880,C1415296,grik4
2881,C1415297,grik5
2882,C1415298,grin1
2883,C1415299,grin2a
2884,C1415300,grin2b
2885,C1415301,grin2c
2886,C1415302,grin2d
2894,C1415306,grm2
2895,C1415307,grm3
2899,C1415309,grm7
2900,C1415310,grm8
2903,C1415314,grpr
2905,C1415320,gsk3a
2906,C1415321,gsk3b
2907,C1415323,gsn
2908,C1415324,gspt1
2911,C1415328,gsta1
2912,C1415330,gsta3
2913,C1415331,gsta4
2916,C1415335,gstm2
2917,C1415336,gstm3
2918,C1415337,gstm4
2919,C1415338,gstm5
2923,C1415340,gstt2
2924,C1415341,gstz1
2930,C1415354,guca1a
2931,C1415355,guca1b
2932,C1415359,gucy1a2
6413,C1415363,star
2933,C1415363,gucy2c
2934,C1415364,gucy2d
2935,C1415367,guk1
2939,C1415374,gypb
2940,C1415375,gypc
2941,C1415377,gys1
2942,C1415378,gys2
2943,C1415380,gzmb
2945,C1415455,h6pd
2946,C1415457,habp2
2948,C1415458,hadh
2949,C1415460,hadha
2950,C1415462,hadhb
2951,C1415464,hagh
2962,C1415468,hao1
2963,C1415469,hao2
2965,C1415473,hars
2966,C1415474,hars2
2973,C1415485,hbg1
2974,C1415486,hbg2
2975,C1415491,hccs
5997,C1415492,serpind1
2976,C1415493,hcfc1
2978,C1415499,hcn2
5324,C1415500,ppox
2981,C1415500,hcrt
2982,C1415501,hcrtr1
2983,C1415502,hcrtr2
3181,C1415504,htt
3030,C1415512,herc2
3040,C1415521,hesx1
3042,C1415522,hexa
3044,C1415523,hexb
3048,C1415533,hgd
3050,C1415534,hgfac
3053,C1415543,hibch
3058,C1415545,hint1
3071,C1415566,hla dob
3082,C1415593,hlcs
4263,C1415596,mnx1
3083,C1415597,hmbs
3088,C1415614,hmgcl
3089,C1415615,hmgcr
3090,C1415616,hmgcs1
3091,C1415617,hmgcs2
3093,C1415619,hmox1
3094,C1415620,hmox2
3097,C1415629,hnf4a
3098,C1415631,hnf4g
3099,C1415632,hnmt
3100,C1415634,hnrnpa1
3101,C1415636,hnrnpa2b1
3109,C1415653,hoxa1
3110,C1415654,hoxa11
3111,C1415656,hoxa2
3112,C1415663,hoxb1
3113,C1415677,hoxc13
3114,C1415684,hoxd10
3115,C1415687,hoxd13
6513,C1415687,synpolydactyly
3118,C1415699,hpgd
3120,C1415701,hprt1
3121,C1415707,hps1
3134,C1415727,hs3st1
3135,C1415729,hs3st3a1
3136,C1415734,hs6st1
3137,C1415736,hsd11b1
3138,C1415737,hsd11b2
3139,C1415738,hsd17b1
3143,C1415739,hsd17b3
3148,C1415742,hsd3b1
3149,C1415743,hsd3b2
3150,C1415752,hsf4
1945,C1415753,dnajb2
3154,C1415755,hspa1a
3155,C1415757,hspa1l
3156,C1415761,hspa5
3157,C1415764,hspa8
3160,C1415769,hspb3
3162,C1415782,hspd1
3163,C1415790,hspe1
3164,C1415793,hspg2
3165,C1415803,htr1a
3167,C1415805,htr1d
3168,C1415807,htr1e
3169,C1415808,htr1f
3170,C1415809,htr2a
3171,C1415810,htr2b
3172,C1415811,htr2c
3174,C1415812,htr3b
3175,C1415813,htr4
3176,C1415814,htr5a
3177,C1415815,htr6
3178,C1415816,htr7
3184,C1415818,hus1
3186,C1415825,hyal1
3248,C1415832,iars
3255,C1415842,icam4
3261,C1415846,icos
3266,C1415876,idh1
3267,C1415877,idh2
3268,C1415878,idh3a
3269,C1415881,idi1
6332,C1415891,sp110
3277,C1415892,ifit1
3278,C1415898,ifitm3
3280,C1415907,ifna5
3283,C1415912,ifnb1
3299,C1415932,igfbp7
3300,C1415978,ighg1
3301,C1415993,ighm
3302,C1415994,ighmbp2
3303,C1416163,igkc
3304,C1416293,igll1
3305,C1416370,igsf1
3308,C1416380,ikbkg
3312,C1416381,il10ra
3318,C1416383,il12rb1
3320,C1416386,il13ra2
3322,C1416387,il15ra
3329,C1416395,il1r1
3330,C1416396,il1r2
3331,C1416398,il1rapl1
3332,C1416401,il1rl2
3333,C1416402,il1rn
3353,C1416409,il6r
3370,C1416425,impa1
3371,C1416426,impa2
3372,C1416427,impdh1
3373,C1416428,impdh2
3374,C1416430,impg1
3377,C1416432,incenp
3394,C1416445,inpp5b
3395,C1416447,inpp5d
3397,C1416448,inppl1
3401,C1416453,insl3
2541,C1416467,foxp3
3434,C1416474,irf6
3435,C1416475,irf7
3450,C1416478,isg20
3451,C1416480,isl1
3469,C1416484,itga2
3471,C1416486,itga3
3472,C1416487,itga4
3473,C1416488,itga5
3476,C1416490,itga8
3479,C1416494,itgav
3480,C1416496,itgb1
3484,C1416503,itgb7
3485,C1416508,itih3
3486,C1416509,itih4
3488,C1416512,itm2b
3489,C1416514,itpa
3490,C1416516,itpka
3493,C1416518,itpr2
3494,C1416519,itpr3
3497,C1416523,ivd
3499,C1416524,ivl
3502,C1416525,jag1
3503,C1416526,jag2
3524,C1416540,kars
3528,C1416543,kcna1
3529,C1416544,kcna10
3530,C1416545,kcna2
3531,C1416546,kcna3
3532,C1416547,kcna4
3533,C1416548,kcna5
3534,C1416554,kcnb1
3535,C1416555,kcnb2
3536,C1416556,kcnc1
3537,C1416557,kcnc2
3538,C1416558,kcnc3
3539,C1416559,kcnc4
3540,C1416560,kcnd1
3541,C1416561,kcnd2
3542,C1416562,kcnd3
3543,C1416563,kcne1
3544,C1416565,kcne2
3545,C1416571,kcnh1
3546,C1416572,kcnh2
3549,C1416576,kcnj1
3550,C1416577,kcnj10
3551,C1416579,kcnj12
3552,C1416580,kcnj13
3553,C1416584,kcnj2
3554,C1416585,kcnj3
3555,C1416586,kcnj4
3556,C1416587,kcnj5
3557,C1416588,kcnj6
3558,C1416589,kcnj8
3559,C1416590,kcnj9
3560,C1416591,kcnk1
3561,C1416595,kcnk2
3562,C1416596,kcnk3
3563,C1416602,kcnma1
3564,C1416603,kcnmb1
3565,C1416604,kcnmb2
3566,C1416605,kcnmb3
3567,C1416607,kcnmb4
3568,C1416608,kcnn1
3569,C1416609,kcnn2
3570,C1416610,kcnn3
3571,C1416611,kcnn4
3572,C1416612,kcnq1
3573,C1416614,kcnq2
3574,C1416615,kcnq3
3575,C1416616,kcnq4
3581,C1416626,kera
3593,C1416630,khk
3604,C1416632,kif1c
3609,C1416638,kif5a
3610,C1416640,kif5c
3611,C1416643,kir2dl1
3612,C1416644,kir2dl2
3613,C1416645,kir2dl3
3614,C1416647,kir2ds1
3615,C1416648,kir2ds2
3616,C1416650,kir2ds4
3617,C1416652,kir3dl1
3618,C1416653,kir3dl2
3624,C1416657,klf1
3628,C1416666,klhl3
3630,C1416669,klk1
3631,C1416674,klk14
3634,C1416676,klk5
3636,C1416677,klk7
3637,C1416681,klkb1
3638,C1416682,klrc1
3641,C1416688,kmo
3623,C1416692,klc1
3601,C1416693,kif11
3605,C1416696,kif22
3607,C1416698,kif2c
3643,C1416708,kptn
3931,C1416710,mafb
3646,C1416713,krt1
3648,C1416715,krt12
3649,C1416716,krt13
3650,C1416717,krt14
3651,C1416724,krt16
3652,C1416728,krt17
3653,C1416731,krt18
3655,C1416740,krt3
3656,C1416741,krt4
3657,C1416742,krt5
3658,C1416743,krt6a
3659,C1416744,krt6b
3660,C1416745,krt7
3662,C1416746,krt8
3667,C1416747,krt9
3668,C1416768,kynu
3701,C1416771,lag3
3703,C1416775,lama1
3704,C1416776,lama2
3705,C1416777,lama3
3706,C1416778,lama4
3707,C1416780,lamb1
3708,C1416781,lamb2
3709,C1416783,lamb3
3710,C1416786,lamc2
3711,C1416787,lamc3
3714,C1416790,lamp2
6435,C1416797,stmn1
3720,C1416799,lars
3726,C1416802,lbr
3730,C1416806,lcn2
3731,C1416808,lct
3733,C1416811,ldha
3735,C1416817,ldhb
3736,C1416820,ldhc
3777,C1416828,lfng
3781,C1416835,lgals7
3782,C1416836,lgals9
3788,C1416843,lhcgr
3790,C1416850,lhx3
3795,C1416851,lig1
3796,C1416853,lig3
3798,C1416861,lilrb5
3799,C1416862,lim2
3803,C1416863,limk2
3812,C1416867,lipc
3813,C1416868,lipe
3814,C1416869,lipf
3815,C1416870,lipg
3833,C1416874,lman1
3836,C1416877,lmna
3838,C1416878,lmnb2
3839,C1416890,lmx1b
3840,C1416891,lnpep
3856,C1416898,loxl1
3857,C1416899,loxl2
3866,C1416905,lrat
3869,C1416913,lrp1b
3870,C1416914,lrp2
3871,C1416916,lrp4
3872,C1416917,lrp5
3873,C1416918,lrp6
3874,C1416920,lrpap1
3878,C1416924,lsamp
3887,C1416930,ltbp4
3889,C1416932,ltc4s
3890,C1416933,ltf
3919,C1416945,lyz
3920,C1416946,lztfl1
3921,C1416947,lztr1
3924,C1416955,mab21l2
3927,C1416958,mad1l1
3928,C1416961,madcam1
6265,C1416964,smad9
3933,C1416967,maff
3935,C1416968,mafk
3937,C1416970,magea1
3939,C1416975,magea4
3940,C1416985,magec1
3942,C1416986,magel2
3948,C1416988,mak
3960,C1416991,malt1
3963,C1416992,man1a1
3964,C1416994,man1b1
3965,C1416995,man2a1
3966,C1416997,man2b1
3967,C1416999,manba
3970,C1417002,maob
3971,C1417003,map1a
3972,C1417006,map2
3976,C1417008,map2k4
3981,C1417009,map3k10
3982,C1417010,map3k11
3984,C1417013,map3k2
3986,C1417014,map3k5
3987,C1417015,map3k6
3990,C1417016,map3k9
3991,C1417019,map4k2
3992,C1417020,map4k3
4005,C1417024,mapk8ip1
4018,C1417034,mark3
4023,C1417036,masp1
4025,C1417038,mat1a
4026,C1417039,mat2a
4027,C1417040,mat2b
4028,C1417043,matn3
4029,C1417046,matr3
5567,C1417048,pvalb
4942,C1417049,pcm1
4035,C1417054,mbl2
4039,C1417061,mc1r
4040,C1417062,mc2r
4041,C1417063,mc3r
4043,C1417065,mc5r
4046,C1417066,mccc1
4047,C1417067,mccc2
4056,C1417087,mdh1
4057,C1417088,mdh2
4059,C1417089,mdm4
4060,C1417092,me1
4062,C1417094,me3
4068,C1417098,mecp2
4078,C1417099,mef2a
4079,C1417102,mef2c
4103,C1417111,meox1
4164,C1417124,mettl1
4172,C1417132,mgam
4173,C1417133,mgat1
4174,C1417134,mgat2
4175,C1417136,mgat4a
4176,C1417143,mgea5
4180,C1417146,mgst2
4181,C1417147,mgst3
4185,C1417163,micb
4189,C1417167,mid1
4190,C1417168,mid2
4203,C1417169,minpp1
4223,C1417176,mknk2
4224,C1417179,mkrn3
4225,C1417186,mks1
4228,C1417188,mlf1
4234,C1417190,mln
6893,C1417194,trpm1
4238,C1417196,mlycd
4242,C1417200,mmp10
4244,C1417201,mmp12
4245,C1417202,mmp13
4247,C1417204,mmp15
4248,C1417205,mmp16
4249,C1417206,mmp17
4250,C1417207,mmp19
4252,C1417208,mmp20
4253,C1417211,mmp24
4259,C1417212,mmp7
4260,C1417213,mmp8
270,C1417216,aldh6a1
4262,C1417217,mn1
4266,C1417224,mocs1
4267,C1417227,mocs2
4287,C1417235,mpdu1
4288,C1417236,mpdz
4292,C1417247,mpv17
4293,C1417248,mpz
4299,C1417326,ms4a1
4300,C1417327,ms4a2
4306,C1417374,msr1
4311,C1417387,msx1
4312,C1417388,msx2
4313,C1417402,mt2a
4314,C1417407,mtap
4315,C1417420,mthfd1
4316,C1417422,mthfd2
4320,C1417436,mtmr2
4321,C1417449,mtnr1a
4324,C1417453,mtr
4326,C1417458,mtrr
4328,C1417490,muc1
4330,C1417494,muc2
4332,C1417500,muc7
4349,C1417504,mut
4351,C1417507,mvd
4352,C1417508,mvk
4358,C1417521,mybpc1
4359,C1417523,mybpc3
4361,C1417525,mycbp
4366,C1417530,myd88
4372,C1417533,myf6
4375,C1417537,myh2
