head_UMLS_CUI	relation	tail_UMLS_CUI
C0016277	CTD	C0085605
C0028156	CTD	C0085605
C0009170	CTD	C0948089
C0020740	CTD	C0948089
C0206460	CTD	C0948089
C0671970	CTD	C0948089
C0012010	CTD	C0948089
C0054836	CTD	C0948089
C0002658	CTD	C0948089
C0302583	CTD	C0948089
C0025859	CTD	C0948089
C0025611	CTD	C0948089
C0033798	CTD	C0948089
C0075632	CTD	C0948089
C0286651	CTD	C0948089
C0000981	CTD	C0017601
C0025631	CTD	C0017601
C0014563	CTD	C0017601
C0040233	CTD	C0017601
C0011777	CTD	C0017601
C0717550	CTD	C0017601
C0002475	CTD	C0017601
C0025859	CTD	C0017601
C0018318	CTD	C0017601
C0024730	CTD	C0017601
C0008196	CTD	C0011334
C0031923	CTD	C0043352
C0015020	CTD	C0043352
C0014912	CTD	C0029927
C0039286	CTD	C0029927
C0008809	CTD	C0085426
C0026187	CTD	C0085426
C0035608	CTD	C0085426
C0042313	CTD	C0085426
C0028902	CTD	C0085426
C0002499	CTD	C0085426
C0012963	CTD	C0242488
C0001962	CTD	C0242488
C0033487	CTD	C0242488
C0020268	CTD	C0242488
C0039736	CTD	C0242488
C0003968	CTD	C0242488
C0028128	CTD	C0242488
C0024730	CTD	C0242488
C0074554	CTD	C0242488
C0032911	CTD	C0040820
C0028040	CTD	C0027686
C0072980	CTD	C0027686
C0039736	CTD	C0027686
C0028833	CTD	C0027686
C0020823	CTD	C1261473
C0008838	CTD	C1261473
C0144576	CTD	C1261473
C0024027	CTD	C1261473
C0246415	CTD	C1261473
C0025677	CTD	C1261473
C0010927	CTD	C1261473
C0014582	CTD	C1261473
C0079083	CTD	C1261473
C0013089	CTD	C1261473
C0042682	CTD	C1261473
C0018546	CTD	C0005747
C0009011	CTD	C0005747
C0014912	CTD	C0237873
C0246421	CTD	C0237873
C0006230	CTD	C0237873
C0043474	CTD	C0751651
C0036078	CTD	C0003872
C0020336	CTD	C0003872
C0038627	CTD	C0026826
C0073393	CTD	C0026826
C0012010	CTD	C0026826
C0026549	CTD	C0026826
C0004609	CTD	C0026826
C0013136	CTD	C0026826
C0001962	CTD	C0027497
C0000970	CTD	C0027497
C0006400	CTD	C0027497
C0024002	CTD	C0027497
C0292818	CTD	C0027497
C0015131	CTD	C0027497
C0065374	CTD	C0027497
C0023870	CTD	C0027497
C0040233	CTD	C0027497
C0009010	CTD	C0027497
C0020823	CTD	C0027497
C0010583	CTD	C0027497
C0026259	CTD	C0027497
C0025815	CTD	C0027497
C1176309	CTD	C0027497
C0015133	CTD	C0027497
C0008838	CTD	C0027497
C0025598	CTD	C0027497
C0011777	CTD	C0027497
C0008286	CTD	C0027497
C0009079	CTD	C0027497
C0012203	CTD	C0027497
C0023566	CTD	C0027497
C0001047	CTD	C0027497
C0024480	CTD	C0027497
C0082608	CTD	C0027497
C0016365	CTD	C0027497
C0014710	CTD	C0027497
C0008809	CTD	C0027497
C0052796	CTD	C0027497
C0014806	CTD	C0027497
C0013090	CTD	C0027497
C0025677	CTD	C0027497
C1176309	CTD	C0024419
C0059985	CTD	C0024419
C0092801	CTD	C0024419
C0012963	CTD	C0003811
C0016860	CTD	C0003811
C0035661	CTD	C0003811
C0074414	CTD	C0003811
C0031923	CTD	C0003811
C0039925	CTD	C0003811
C0039542	CTD	C0003811
C0033487	CTD	C0003811
C0023870	CTD	C0003811
C0040233	CTD	C0003811
C0039771	CTD	C0003811
C0002598	CTD	C0003811
C0002679	CTD	C0003811
C0018549	CTD	C0003811
C0007299	CTD	C0003811
C0025815	CTD	C0003811
C0015133	CTD	C0003811
C0008838	CTD	C0003811
C0014912	CTD	C0003811
C0011777	CTD	C0003811
C0039943	CTD	C0003811
C0008286	CTD	C0003811
C0004147	CTD	C0003811
C0085149	CTD	C0003811
C0028040	CTD	C0003811
C0006949	CTD	C0003811
C0028420	CTD	C0003811
C0299792	CTD	C0003811
C0031495	CTD	C0003811
C0538927	CTD	C0003811
C0031957	CTD	C0003811
C0009170	CTD	C0032326
C0020823	CTD	C0007121
C0010583	CTD	C0007121
C0020402	CTD	C0007121
C0015133	CTD	C0007121
C0008838	CTD	C0007121
C0042679	CTD	C0007121
C0025677	CTD	C0007121
C0079083	CTD	C0007121
C0042682	CTD	C0007121
C0006463	CTD	C0007121
C0292818	CTD	C0001175
C0376637	CTD	C0001175
C0164662	CTD	C0001175
C0043474	CTD	C0001175
C0030863	CTD	C0001175
C0012132	CTD	C0001175
C0140575	CTD	C0001175
C0001962	CTD	C0333641
C0014912	CTD	C0333641
C0025598	CTD	C0333641
C0085149	CTD	C0333641
C0020268	CTD	C0333641
C0025677	CTD	C0333641
C0026549	CTD	C0333641
C0010592	CTD	C0043349
C0010961	CTD	C0025323
C0065864	CTD	C0025323
C0028356	CTD	C0025323
C0025152	CTD	C0025323
C0011701	CTD	C0025323
C0040613	CTD	C0025323
C0070122	CTD	C0033046
C0002645	CTD	C0006267
C0009170	CTD	C0036341
C0103045	CTD	C0036341
C0038803	CTD	C0036341
C0024056	CTD	C0036341
C0025646	CTD	C0036341
C0008286	CTD	C0036341
C0009079	CTD	C0036341
C0073393	CTD	C0036341
C0299792	CTD	C0036341
C0031412	CTD	C0036341
C0171023	CTD	C0036341
C0020934	CTD	C0036341
C0026187	CTD	C0036341
C0033497	CTD	C0036341
C0016410	CTD	C0036341
C0018546	CTD	C0036341
C0012010	CTD	C0036341
C0042839	CTD	C0036341
C0073047	CTD	C0036341
C0009170	CTD	C0236736
C0009079	CTD	C0236736
C0028040	CTD	C0236736
C0006949	CTD	C0236736
C0073393	CTD	C0236736
C0085208	CTD	C0236736
C0299792	CTD	C0236736
C0171023	CTD	C0236736
C0049506	CTD	C0236736
C0001962	CTD	C0018798
C0023870	CTD	C0018798
C0039771	CTD	C0018798
C0009170	CTD	C0018798
C0014912	CTD	C0018798
C0031507	CTD	C0018798
C0016410	CTD	C0018798
C0043031	CTD	C0018798
C0016277	CTD	C0018798
C0042874	CTD	C0018798
C0054836	CTD	C0018798
C0006644	CTD	C0018798
C0004057	CTD	C0003864
C0022209	CTD	C0003864
C0011777	CTD	C0003864
C0002144	CTD	C0003864
C0030817	CTD	C0003864
C0028040	CTD	C0003864
C0538927	CTD	C0003864
C0026187	CTD	C0003864
C0025677	CTD	C0003864
C0031463	CTD	C0003864
C0035608	CTD	C0003864
C0025644	CTD	C0003864
C0020740	CTD	C0003864
C0034414	CTD	C0003864
C0027396	CTD	C0003864
C0020402	CTD	C0011603
C0016360	CTD	C0011603
C0008838	CTD	C0011603
C0085149	CTD	C0011603
C0028040	CTD	C0011603
C0246415	CTD	C0011603
C0022265	CTD	C0011603
C0043031	CTD	C0011603
C0055147	CTD	C0018621
C0296800	CTD	C0018621
C0033798	CTD	C0018621
C0022642	CTD	C0018621
C0025815	CTD	C0027697
C0026933	CTD	C0027697
C0013089	CTD	C0027697
C0033511	CTD	C0027697
C0014025	CTD	C0027697
C0126174	CTD	C0027697
C0006949	CTD	C0000771
C0031412	CTD	C0000771
C0000970	CTD	C0008370
C0025815	CTD	C0008370
C0014912	CTD	C0008370
C0025598	CTD	C0008370
C0015011	CTD	C0008370
C0002600	CTD	C0008370
C0538927	CTD	C0008370
C0008809	CTD	C0008370
C0055856	CTD	C0008370
C0001888	CTD	C0008370
C0025644	CTD	C0008370
C0020740	CTD	C0008370
C0064113	CTD	C0008370
C0076110	CTD	C0008370
C0009262	CTD	C0008370
C0013089	CTD	C0008370
C0008783	CTD	C0008370
C0040207	CTD	C0008370
C0012702	CTD	C0008370
C0025219	CTD	C0008370
C0039601	CTD	C0010417
C0000970	CTD	C0520909
C0074414	CTD	C0520909
C0006400	CTD	C0520909
C0033405	CTD	C0520909
C0011777	CTD	C0520909
C0246631	CTD	C0520909
C0012010	CTD	C0520909
C0026549	CTD	C0520909
C0015846	CTD	C0520909
C0022614	CTD	C0520909
C0061851	CTD	C0520909
C0014277	CTD	C0520909
C0026056	CTD	C0520909
C0004259	CTD	C0520909
C0073571	CTD	C0520909
C0002026	CTD	C0520909
C0027358	CTD	C0520909
C0013136	CTD	C0520909
C0022180	CTD	C0520909
C0001962	CTD	C0022346
C0042291	CTD	C0022346
C0025598	CTD	C0022346
C0032950	CTD	C0022346
C0009079	CTD	C0022346
C0006949	CTD	C0022346
C0039286	CTD	C0022346
C0002600	CTD	C0022346
C0031412	CTD	C0022346
C0025644	CTD	C0022346
C0064113	CTD	C0022346
C0009262	CTD	C0022346
C0040207	CTD	C0022346
C0033511	CTD	C0022346
C0027396	CTD	C0022346
C0028156	CTD	C0022346
C0072973	CTD	C0022346
C0023870	CTD	C0028768
C0022209	CTD	C0028768
C0009010	CTD	C0028768
C0011777	CTD	C0028768
C0009079	CTD	C0028768
C0070122	CTD	C0028768
C0031392	CTD	C0028768
C0073393	CTD	C0028768
C0299792	CTD	C0028768
C0049506	CTD	C0028768
C0016365	CTD	C0028768
C0040805	CTD	C0028768
C0025810	CTD	C0028768
C0008845	CTD	C0028768
C0009011	CTD	C0028768
C0380393	CTD	C0028768
C0075632	CTD	C0028768
C0009014	CTD	C0028768
C0011777	CTD	C0003125
C0171023	CTD	C0003125
C0012091	CTD	C0029408
C0001962	CTD	C0029408
C0000970	CTD	C0029408
C0015837	CTD	C0029408
C0028040	CTD	C0029408
C0538927	CTD	C0029408
C0013090	CTD	C0029408
C0031463	CTD	C0029408
C0021246	CTD	C0029408
C0003999	CTD	C0029408
C0020740	CTD	C0029408
C0025152	CTD	C0029408
C0027396	CTD	C0029408
C0302583	CTD	C0029408
C0031990	CTD	C0029408
C1176415	CTD	C0029408
C0012091	CTD	C0030201
C0000981	CTD	C0030201
C0074414	CTD	C0030201
C0015837	CTD	C0030201
C0004057	CTD	C0030201
C0011777	CTD	C0030201
C0024480	CTD	C0030201
C0002600	CTD	C0030201
C0538927	CTD	C0030201
C0060926	CTD	C0030201
C0025605	CTD	C0030201
C0016860	CTD	C0018790
C0038627	CTD	C0018790
C0074414	CTD	C0018790
C0012582	CTD	C0018790
C0006400	CTD	C0018790
C0014563	CTD	C0018790
C0002598	CTD	C0018790
C0002679	CTD	C0018790
C0018549	CTD	C0018790
C0012373	CTD	C0018790
C0010583	CTD	C0018790
C0025815	CTD	C0018790
C0011777	CTD	C0018790
C0028040	CTD	C0018790
C0073393	CTD	C0018790
C0085208	CTD	C0018790
C0020934	CTD	C0018790
C0008809	CTD	C0018790
C0052796	CTD	C0018790
C0025605	CTD	C0018790
C0031507	CTD	C0018790
C0012091	CTD	C0015967
C0127615	CTD	C0015967
C0038627	CTD	C0015967
C0000970	CTD	C0015967
C0006400	CTD	C0015967
C0004057	CTD	C0015967
C0031923	CTD	C0015967
C0006976	CTD	C0015967
C0042523	CTD	C0015967
C0033487	CTD	C0015967
C0039771	CTD	C0015967
C0042291	CTD	C0015967
C0002679	CTD	C0015967
C0164662	CTD	C0015967
C0020823	CTD	C0015967
C0010583	CTD	C0015967
C0026259	CTD	C0015967
C0016360	CTD	C0015967
C0015133	CTD	C0015967
C0025241	CTD	C0015967
C0032952	CTD	C0015967
C0011777	CTD	C0015967
C0008286	CTD	C0015967
C0032950	CTD	C0015967
C0085149	CTD	C0015967
C0028040	CTD	C0015967
C0006949	CTD	C0015967
C0002600	CTD	C0015967
C0031412	CTD	C0015967
C0171023	CTD	C0015967
C0246415	CTD	C0015967
C0008809	CTD	C0015967
C0052796	CTD	C0015967
C0026187	CTD	C0015967
C0008168	CTD	C0015967
C0012772	CTD	C0015967
C0031507	CTD	C0015967
C0002645	CTD	C0015967
C0011015	CTD	C0015967
C0040778	CTD	C0015967
C0002680	CTD	C0015967
C0021246	CTD	C0015967
C0025153	CTD	C0015967
C0005740	CTD	C0015967
C0010934	CTD	C0015967
C0663241	CTD	C0015967
C0025644	CTD	C0015967
C0020740	CTD	C0015967
C0076080	CTD	C0015967
C0036078	CTD	C0015967
C0007561	CTD	C0015967
C0030840	CTD	C0015967
C0013089	CTD	C0015967
C0008783	CTD	C0015967
C0030771	CTD	C0015967
C0034414	CTD	C0015967
C0033511	CTD	C0015967
C0018546	CTD	C0015967
C0052416	CTD	C0015967
C0045093	CTD	C0015967
C0031955	CTD	C0015967
C0027396	CTD	C0015967
C0028156	CTD	C0015967
C0039644	CTD	C0001144
C0022209	CTD	C0001144
C0010961	CTD	C0001144
C0040845	CTD	C0001144
C0014806	CTD	C0001144
C0013090	CTD	C0001144
C0026187	CTD	C0001144
C0022265	CTD	C0001144
C0042874	CTD	C0001144
C0010583	CTD	C0023448
C0026259	CTD	C0023448
C0020402	CTD	C0023448
C0008838	CTD	C0023448
C0144576	CTD	C0023448
C0002144	CTD	C0023448
C0042679	CTD	C0023448
C0030896	CTD	C0023448
C0031507	CTD	C0014527
C0012091	CTD	C0042109
C0016860	CTD	C0042109
C0000970	CTD	C0042109
C0034665	CTD	C0042109
C0039542	CTD	C0042109
C0039840	CTD	C0042109
C0012373	CTD	C0042109
C0025815	CTD	C0042109
C0032952	CTD	C0042109
C0055147	CTD	C0042109
C0296800	CTD	C0042109
C0016365	CTD	C0042109
C0052796	CTD	C0042109
C0002645	CTD	C0042109
C0021246	CTD	C0042109
C0025153	CTD	C0042109
C0025644	CTD	C0042109
C0020740	CTD	C0042109
C0042313	CTD	C0042109
C0036078	CTD	C0042109
C0028978	CTD	C0042109
C0007561	CTD	C0042109
C0030840	CTD	C0042109
C0013089	CTD	C0042109
C0008783	CTD	C0042109
C0025152	CTD	C0042109
C0022265	CTD	C0042109
C0027396	CTD	C0042109
C0028365	CTD	C0042109
C0126174	CTD	C0042109
C0072973	CTD	C0042109
C0028066	CTD	C0042109
C0006644	CTD	C0042109
C0020404	CTD	C0042109
C0033798	CTD	C0042109
C0023660	CTD	C0042109
C0010980	CTD	C0042109
C0012403	CTD	C0042109
C0380393	CTD	C0042109
C0025384	CTD	C0042109
C0012522	CTD	C0042109
C0020336	CTD	C0042109
C0031990	CTD	C0042109
C0063757	CTD	C0042109
C0022635	CTD	C0042109
C0007559	CTD	C0042109
C0085170	CTD	C0042109
C0012091	CTD	C0011609
C0127615	CTD	C0011609
C0000981	CTD	C0011609
C0000970	CTD	C0011609
C0004057	CTD	C0011609
C0042291	CTD	C0011609
C0376637	CTD	C0011609
C0144576	CTD	C0011609
C0002144	CTD	C0011609
C0006949	CTD	C0011609
C0031412	CTD	C0011609
C0052796	CTD	C0011609
C0013090	CTD	C0011609
C0025677	CTD	C0011609
C0031507	CTD	C0011609
C0035608	CTD	C0011609
C0020740	CTD	C0011609
C0042313	CTD	C0011609
C0064113	CTD	C0011609
C0036078	CTD	C0011609
C0079083	CTD	C0011609
C0007561	CTD	C0011609
C0025152	CTD	C0011609
C0034414	CTD	C0011609
C0028902	CTD	C0011609
C0028365	CTD	C0011609
C0028156	CTD	C0011609
C0042874	CTD	C0011609
C0038425	CTD	C0011609
C0005330	CTD	C0011609
C0060135	CTD	C0011609
C0039943	CTD	C0011065
C0085149	CTD	C0006112
C0030817	CTD	C0752087
C0012203	CTD	C0042131
C0074414	CTD	C0035126
C0012582	CTD	C0035126
C0042523	CTD	C0035126
C0033487	CTD	C0035126
C0011777	CTD	C0035126
C0026187	CTD	C0035126
C0011145	CTD	C0035126
C0028128	CTD	C0035126
C0026549	CTD	C0035126
C0010583	CTD	C0023418
C1176309	CTD	C0023418
C0023413	CTD	C1458155
C1176309	CTD	C1458155
C0004259	CTD	C0027092
C0043474	CTD	C0836924
C0006463	CTD	C0836924
C0051809	CTD	C0836924
C0012582	CTD	C0020542
C0023870	CTD	C0020542
C0009170	CTD	C0020542
C0020402	CTD	C0020542
C0028040	CTD	C0020542
C0289313	CTD	C0020542
C0016365	CTD	C0020542
C0005740	CTD	C0020542
C0039736	CTD	C0020542
C0002697	CTD	C0020542
C0020740	CTD	C0020542
C0079594	CTD	C0020542
C0043031	CTD	C0020542
C0014025	CTD	C0020542
C0028128	CTD	C0020542
C0126174	CTD	C0020542
C0028066	CTD	C0020542
C0054836	CTD	C0020542
C0015846	CTD	C0020542
C0022614	CTD	C0020542
C0025611	CTD	C0020542
C0033567	CTD	C0020542
C0040373	CTD	C0020542
C0031447	CTD	C0020542
C0012022	CTD	C0020542
C0252643	CTD	C0020542
C0074554	CTD	C0020542
C0286651	CTD	C0020542
C0017887	CTD	C0020542
C0031448	CTD	C0020542
C0070122	CTD	C0040953
C0010711	CTD	C0017185
C0023413	CTD	C0017185
C0016360	CTD	C0017185
C0008838	CTD	C0017185
C0246415	CTD	C0017185
C0123931	CTD	C0017185
C0002475	CTD	C0017185
C0052416	CTD	C0017185
C0009002	CTD	C0017185
C0031990	CTD	C0017185
C0043474	CTD	C0023787
C0016860	CTD	C0011053
C0004057	CTD	C0011053
C0008838	CTD	C0011053
C0144576	CTD	C0011053
C0011777	CTD	C0011053
C0011145	CTD	C0011053
C0079083	CTD	C0011053
C0025872	CTD	C0011053
C0038425	CTD	C0011053
C0014963	CTD	C0011053
C0027603	CTD	C0011053
C0016673	CTD	C0011053
C0016384	CTD	C0019572
C0056855	CTD	C0019572
C0039601	CTD	C0019572
C0010592	CTD	C0019572
C0027996	CTD	C0086543
C0001962	CTD	C0086543
C0000970	CTD	C0086543
C0002598	CTD	C0086543
C0039840	CTD	C0086543
C0039286	CTD	C0086543
C0020823	CTD	C0024299
C0010583	CTD	C0024299
C0025815	CTD	C0024299
C0023413	CTD	C0024299
C1176309	CTD	C0024299
C0015133	CTD	C0024299
C0012091	CTD	C0002878
C0004057	CTD	C0002878
C0010583	CTD	C0002878
C0025815	CTD	C0002878
C1176309	CTD	C0002878
C0025598	CTD	C0002878
C0030817	CTD	C0002878
C0008286	CTD	C0002878
C0085149	CTD	C0002878
C0006949	CTD	C0002878
C0023570	CTD	C0002878
C0008809	CTD	C0002878
C0007557	CTD	C0002878
C0035608	CTD	C0002878
C0002475	CTD	C0002878
C0016410	CTD	C0002878
C0036078	CTD	C0002878
C0079083	CTD	C0002878
C0028978	CTD	C0002878
C0007561	CTD	C0002878
C0008783	CTD	C0002878
C0034414	CTD	C0002878
C0045093	CTD	C0002878
C0028156	CTD	C0002878
C0038792	CTD	C0002878
C0302583	CTD	C0002878
C0016860	CTD	C0023890
C0001962	CTD	C0023890
C0000970	CTD	C0023890
C0292818	CTD	C0023890
C0042523	CTD	C0023890
C0018549	CTD	C0023890
C0012373	CTD	C0023890
C0010583	CTD	C0023890
C0030817	CTD	C0023890
C0023791	CTD	C0023890
C0289313	CTD	C0023890
C0085154	CTD	C0023890
C0039286	CTD	C0023890
C0008405	CTD	C0023890
C0031412	CTD	C0023890
C0025677	CTD	C0023890
C0011145	CTD	C0023890
C0033497	CTD	C0023890
C0039736	CTD	C0023890
C0009262	CTD	C0023890
C0013089	CTD	C0023890
C0014025	CTD	C0023890
C0126174	CTD	C0023890
C0136123	CTD	C0023890
C0008838	CTD	C0039538
C0076080	CTD	C0039538
C0004057	CTD	C0037199
C0009170	CTD	C0037199
C0002680	CTD	C0037199
C0007537	CTD	C0037199
C0028902	CTD	C0037199
C0007716	CTD	C0037199
C0907410	CTD	C0037199
C0753645	CTD	C0037199
C0001962	CTD	C0236969
C0024002	CTD	C0236969
C0023870	CTD	C0236969
C0009170	CTD	C0236969
C0032952	CTD	C0236969
C0009079	CTD	C0236969
C0028040	CTD	C0236969
C0006949	CTD	C0236969
C0025605	CTD	C0236969
C0012010	CTD	C0236969
C0001962	CTD	C0525041
C0000970	CTD	C0525041
C0031923	CTD	C0525041
C0033487	CTD	C0525041
C0023870	CTD	C0525041
C0009010	CTD	C0525041
C0009170	CTD	C0525041
C0071097	CTD	C0525041
C0008286	CTD	C0525041
C0009079	CTD	C0525041
C0031392	CTD	C0525041
C0028040	CTD	C0525041
C0289313	CTD	C0525041
C0006949	CTD	C0525041
C0008809	CTD	C0525041
C0724441	CTD	C0525041
C0028040	CTD	C0003486
C0021246	CTD	C0003486
C0074554	CTD	C0003486
C0039663	CTD	C0024809
C0025815	CTD	C0027796
C0026549	CTD	C0027796
C0022209	CTD	C0029134
C0002598	CTD	C0029134
C0025815	CTD	C0029134
C0032952	CTD	C0029134
C0032950	CTD	C0029134
C0039286	CTD	C0029134
C0012772	CTD	C0029134
C0043603	CTD	C0029134
C0001911	CTD	C0029134
C0012963	CTD	C0018800
C0065374	CTD	C0018800
C0009170	CTD	C0018800
C0011777	CTD	C0018800
C0004147	CTD	C0018800
C0085149	CTD	C0018800
C0717550	CTD	C0018800
C0248719	CTD	C0018800
C0010583	CTD	C0004943
C0020402	CTD	C0004943
C0032950	CTD	C0004943
C0085149	CTD	C0004943
C0010592	CTD	C0004943
C0039736	CTD	C0004943
C0036078	CTD	C0004943
C0009262	CTD	C0004943
C0004482	CTD	C0004943
C0033487	CTD	C0036974
C0002598	CTD	C0036974
C0009170	CTD	C0036974
C0025815	CTD	C0036974
C0020268	CTD	C0036974
C0035608	CTD	C0036974
C0028066	CTD	C0036974
C0026549	CTD	C0036974
C0004482	CTD	C0036974
C0032952	CTD	C0010481
C0011777	CTD	C0010481
C0020268	CTD	C0010481
C0077144	CTD	C0010481
C0028833	CTD	C0010481
C0040864	CTD	C0010481
C0006230	CTD	C0010481
C0025876	CTD	C0010481
C0026256	CTD	C0010481
C0025677	CTD	C0031069
C0004482	CTD	C0031069
C0031507	CTD	C0026633
C0012010	CTD	C0026633
C0012963	CTD	C0019158
C0035661	CTD	C0019158
C0027996	CTD	C0019158
C0001962	CTD	C0019158
C0000970	CTD	C0019158
C0292818	CTD	C0019158
C0004057	CTD	C0019158
C0022209	CTD	C0019158
C0002598	CTD	C0019158
C0376637	CTD	C0019158
C0016384	CTD	C0019158
C0025815	CTD	C0019158
C0015133	CTD	C0019158
C0025598	CTD	C0019158
C0032952	CTD	C0019158
C0056855	CTD	C0019158
C0033228	CTD	C0019158
C0030817	CTD	C0019158
C0032950	CTD	C0019158
C0070122	CTD	C0019158
C0006949	CTD	C0019158
C0002600	CTD	C0019158
C0016365	CTD	C0019158
C0020934	CTD	C0019158
C0052796	CTD	C0019158
C0026187	CTD	C0019158
C0031463	CTD	C0019158
C0002680	CTD	C0019158
C0001888	CTD	C0019158
C0035608	CTD	C0019158
C0025153	CTD	C0019158
C0025644	CTD	C0019158
C0006983	CTD	C0019158
C0020740	CTD	C0019158
C0014964	CTD	C0019158
C0028978	CTD	C0019158
C0007561	CTD	C0019158
C0043474	CTD	C0019158
C0008783	CTD	C0019158
C0034414	CTD	C0019158
C0043031	CTD	C0019158
C0033511	CTD	C0019158
C0028902	CTD	C0019158
C0030863	CTD	C0019158
C0028066	CTD	C0019158
C0008269	CTD	C0019158
C0025688	CTD	C0019158
C0010711	CTD	C0333355
C0010583	CTD	C0333355
C0026259	CTD	C0333355
C0015133	CTD	C0333355
C0008838	CTD	C0333355
C0144576	CTD	C0333355
C0123931	CTD	C0333355
C0015020	CTD	C0333355
C0010592	CTD	C0333355
C0014582	CTD	C0333355
C0079083	CTD	C0333355
C0541315	CTD	C0333355
C0045093	CTD	C0333355
C1122962	CTD	C0333355
C0671970	CTD	C0333355
C0016277	CTD	C0333355
C0026549	CTD	C0333355
C0015846	CTD	C0333355
C0040233	CTD	C0017612
C0002475	CTD	C0017612
C0048038	CTD	C0017612
C0041030	CTD	C0017612
C0001962	CTD	C0032343
C0023870	CTD	C0032343
C0009170	CTD	C0032343
C0001047	CTD	C0032343
C0002600	CTD	C0032343
C0031412	CTD	C0032343
C0016860	CTD	C0027720
C0010583	CTD	C0027720
C0085149	CTD	C0027720
C0033215	CTD	C0027720
C0021246	CTD	C0027720
C0013089	CTD	C0027720
C0076110	CTD	C0040247
C0022625	CTD	C0040247
C0018242	CTD	C0040247
C0004147	CTD	C0024796
C0126174	CTD	C0024796
C0025023	CTD	C0027583
C0022322	CTD	C0027583
C0016277	CTD	C0040262
C0022625	CTD	C0040262
C0012091	CTD	C0032788
C0004057	CTD	C0032788
C0043031	CTD	C0032788
C0010583	CTD	C0039590
C0144576	CTD	C0039590
C0011777	CTD	C0039590
C0012203	CTD	C0039590
C0042679	CTD	C0039590
C0000970	CTD	C0029944
C0014563	CTD	C0029944
C0042523	CTD	C0029944
C0002644	CTD	C0029944
C0023870	CTD	C0029944
C0039771	CTD	C0029944
C0012373	CTD	C0029944
C0023413	CTD	C0029944
C0025598	CTD	C0029944
C0055147	CTD	C0029944
C0004147	CTD	C0029944
C0085149	CTD	C0029944
C0001047	CTD	C0029944
C0024480	CTD	C0029944
C0085208	CTD	C0029944
C0171023	CTD	C0029944
C0031495	CTD	C0029944
C0020934	CTD	C0029944
C0042679	CTD	C0029944
C0013085	CTD	C0029944
C0008168	CTD	C0029944
C0025605	CTD	C0029944
C0009170	CTD	C0011071
C0006644	CTD	C0011071
C0056855	CTD	C0020678
C0025677	CTD	C0020678
C0000981	CTD	C0014544
C0074414	CTD	C0014544
C0031923	CTD	C0014544
C0030827	CTD	C0014544
C0042291	CTD	C0014544
C0008838	CTD	C0014544
C0011777	CTD	C0014544
C0009079	CTD	C0014544
C0006949	CTD	C0014544
C0002600	CTD	C0014544
C0031412	CTD	C0014544
C0016365	CTD	C0014544
C0020934	CTD	C0014544
C0060926	CTD	C0014544
C0008809	CTD	C0014544
C0025677	CTD	C0014544
C0031507	CTD	C0014544
C0039736	CTD	C0014544
C0025644	CTD	C0014544
C0015043	CTD	C0014544
C0018546	CTD	C0014544
C0001443	CTD	C0014544
C0012010	CTD	C0014544
C0060135	CTD	C0014544
C0012091	CTD	C0030193
C0016860	CTD	C0030193
C0034272	CTD	C0030193
C0005308	CTD	C0030193
C0032825	CTD	C0030193
C0027996	CTD	C0030193
C0001962	CTD	C0030193
C0038627	CTD	C0030193
C0000970	CTD	C0030193
C0012582	CTD	C0030193
C0006400	CTD	C0030193
C0024002	CTD	C0030193
C0074722	CTD	C0030193
C0015837	CTD	C0030193
C0014563	CTD	C0030193
C0031923	CTD	C0030193
C0030827	CTD	C0030193
C0042523	CTD	C0030193
C0039542	CTD	C0030193
C0010711	CTD	C0030193
C0022252	CTD	C0030193
C0033487	CTD	C0030193
C0039644	CTD	C0030193
C0023870	CTD	C0030193
C0040233	CTD	C0030193
C0009010	CTD	C0030193
C0027353	CTD	C0030193
C0042291	CTD	C0030193
C0018549	CTD	C0030193
C0039840	CTD	C0030193
C0012373	CTD	C0030193
C0009170	CTD	C0030193
C0025815	CTD	C0030193
C1176309	CTD	C0030193
C0144576	CTD	C0030193
C0014912	CTD	C0030193
C0038803	CTD	C0030193
C0010961	CTD	C0030193
C0011777	CTD	C0030193
C0030817	CTD	C0030193
C0008286	CTD	C0030193
C0004147	CTD	C0030193
C0009079	CTD	C0030193
C0085149	CTD	C0030193
C0070122	CTD	C0030193
C0065864	CTD	C0030193
C0028040	CTD	C0030193
C0006949	CTD	C0030193
C0039601	CTD	C0030193
C0039286	CTD	C0030193
C0024027	CTD	C0030193
C0024480	CTD	C0030193
C0082608	CTD	C0030193
C0171023	CTD	C0030193
C0538927	CTD	C0030193
C0016365	CTD	C0030193
C0020934	CTD	C0030193
C0023570	CTD	C0030193
C0030310	CTD	C0030193
C0025842	CTD	C0030193
C0052796	CTD	C0030193
C0025677	CTD	C0030193
C0007257	CTD	C0030193
C0025605	CTD	C0030193
C0031507	CTD	C0030193
C0078257	CTD	C0030193
C0042670	CTD	C0030193
C0033497	CTD	C0030193
C0002680	CTD	C0030193
C0010592	CTD	C0030193
C0021246	CTD	C0030193
C0039736	CTD	C0030193
C0002335	CTD	C0030193
C0020740	CTD	C0030193
C0043474	CTD	C0030193
C0013089	CTD	C0030193
C0008783	CTD	C0030193
C0206460	CTD	C0030193
C0043031	CTD	C0030193
C0000956	CTD	C0030193
C0045093	CTD	C0030193
C0000983	CTD	C0030193
C0027396	CTD	C0030193
C0030863	CTD	C0030193
